"","job_header","job_link","Sector","full_link"
"169","Care Coordinator","/research/US/Job=Care_Coordinator/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Care_Coordinator/Hourly_Rate"
"170","Senior Executive Assistant","/research/US/Job=Senior_Executive_Assistant/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Senior_Executive_Assistant/Salary"
"171","Surgery Scheduler","/research/US/Job=Surgery_Scheduler/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Surgery_Scheduler/Hourly_Rate"
"172","Office Clerk, General","/research/US/Job=Office_Clerk%2C_General/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Office_Clerk%2C_General/Hourly_Rate"
"173","Logistics Specialist","/research/US/Job=Logistics_Specialist/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Logistics_Specialist/Salary"
"174","Administration Assistant","/research/US/Job=Administration_Assistant/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Administration_Assistant/Hourly_Rate"
"175","Data Entry Clerk","/research/US/Job=Data_Entry_Clerk/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Data_Entry_Clerk/Hourly_Rate"
"176","Fleet Dispatcher (Trucking & Transportation)","/research/US/Job=Fleet_Dispatcher_(Trucking_%26_Transportation)/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Fleet_Dispatcher_(Trucking_%26_Transportation)/Hourly_Rate"
"177","Accounting Associate","/research/US/Job=Accounting_Associate/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Accounting_Associate/Salary"
"178","Inventory Manager","/research/US/Job=Inventory_Manager/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Inventory_Manager/Salary"
"179","Human Resources Information Systems Analyst (HRIS)","/research/US/Job=Human_Resources_Information_Systems_Analyst_(HRIS)/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Human_Resources_Information_Systems_Analyst_(HRIS)/Salary"
"180","Data Processor","/research/US/Job=Data_Processor/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Data_Processor/Hourly_Rate"
"181","Payroll Coordinator","/research/US/Job=Payroll_Coordinator/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Payroll_Coordinator/Hourly_Rate"
"182","Accounts Receivable Manager","/research/US/Job=Accounts_Receivable_Manager/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Accounts_Receivable_Manager/Salary"
"183","Administrative Manager","/research/US/Job=Administrative_Manager/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Administrative_Manager/Salary"
"184","Administrative Associate","/research/US/Job=Administrative_Associate/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Administrative_Associate/Salary"
"185","Call Center Representative","/research/US/Job=Call_Center_Representative/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Call_Center_Representative/Hourly_Rate"
"186","Production Scheduler","/research/US/Job=Production_Scheduler/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Production_Scheduler/Salary"
"187","Front Desk Agent","/research/US/Job=Front_Desk_Agent/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Front_Desk_Agent/Hourly_Rate"
"188","Administrative Specialist","/research/US/Job=Administrative_Specialist/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Administrative_Specialist/Hourly_Rate"
"189","Client Services Associate","/research/US/Job=Client_Services_Associate/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Client_Services_Associate/Salary"
"190","Patient Account Representative","/research/US/Job=Patient_Account_Representative/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Patient_Account_Representative/Hourly_Rate"
"191","Payroll Clerk","/research/US/Job=Payroll_Clerk/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Payroll_Clerk/Hourly_Rate"
"192","Medical Secretary","/research/US/Job=Medical_Secretary/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Medical_Secretary/Hourly_Rate"
"193","Demand Planner","/research/US/Job=Demand_Planner/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Demand_Planner/Salary"
"194","Executive Secretary or Administrative Assistant","/research/US/Job=Executive_Secretary_or_Administrative_Assistant/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Executive_Secretary_or_Administrative_Assistant/Hourly_Rate"
"195","Scheduling Coordinator","/research/US/Job=Scheduling_Coordinator/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Scheduling_Coordinator/Hourly_Rate"
"196","Produce Clerk (Grocery)","/research/US/Job=Produce_Clerk_(Grocery)/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Produce_Clerk_(Grocery)/Hourly_Rate"
"197","Accounts Payable Coordinator","/research/US/Job=Accounts_Payable_Coordinator/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Accounts_Payable_Coordinator/Hourly_Rate"
"198","Mortgage Loan Processor","/research/US/Job=Mortgage_Loan_Processor/Hourly_Rate","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Mortgage_Loan_Processor/Hourly_Rate"
"199","Human Resources (HR) Associate","/research/US/Job=Human_Resources_(HR)_Associate/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Human_Resources_(HR)_Associate/Salary"
"200","Volunteer Coordinator","/research/US/Job=Volunteer_Coordinator/Salary","Administrative-and-Clerical","https://www.payscale.com/research/US/Job=Volunteer_Coordinator/Salary"
"201","Crew Leader","/research/US/Job=Crew_Leader/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Crew_Leader/Hourly_Rate"
"202","Farm Manager","/research/US/Job=Farm_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm_Manager/Salary"
"203","Farm Hand","/research/US/Job=Farm_Hand/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm_Hand/Hourly_Rate"
"204","Farmer","/research/US/Job=Farmer/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farmer/Hourly_Rate"
"205","Kennel Manager, Dog Boarding","/research/US/Job=Kennel_Manager%2C_Dog_Boarding/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Kennel_Manager%2C_Dog_Boarding/Hourly_Rate"
"206","Farm Worker","/research/US/Job=Farm_Worker/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm_Worker/Hourly_Rate"
"207","Ranch Manager","/research/US/Job=Ranch_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Ranch_Manager/Salary"
"208","Medical Marijuana Grower","/research/US/Job=Medical_Marijuana_Grower/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Medical_Marijuana_Grower/Hourly_Rate"
"209","Animal Shelter Manager","/research/US/Job=Animal_Shelter_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Animal_Shelter_Manager/Salary"
"210","Farmworker, Farm and Ranch Animals","/research/US/Job=Farmworker%2C_Farm_and_Ranch_Animals/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farmworker%2C_Farm_and_Ranch_Animals/Hourly_Rate"
"211","Grader","/research/US/Job=Grader/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Grader/Hourly_Rate"
"212","Farmworker / Laborer, Crop, Nursery, or Greenhouse","/research/US/Job=Farmworker_%2F_Laborer%2C_Crop%2C_Nursery%2C_or_Greenhouse/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farmworker_%2F_Laborer%2C_Crop%2C_Nursery%2C_or_Greenhouse/Hourly_Rate"
"213","Farm, Ranch, or Other Agricultural Manager","/research/US/Job=Farm%2C_Ranch%2C_or_Other_Agricultural_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm%2C_Ranch%2C_or_Other_Agricultural_Manager/Salary"
"214","Farm Worker/Crop Field","/research/US/Job=Farm_Worker%2FCrop_Field/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm_Worker%2FCrop_Field/Hourly_Rate"
"215","Logger","/research/US/Job=Logger/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Logger/Hourly_Rate"
"216","Dog Kennel Manager","/research/US/Job=Dog_Kennel_Manager/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Dog_Kennel_Manager/Hourly_Rate"
"217","Grader / Sorter, Agricultural Products","/research/US/Job=Grader_%2F_Sorter%2C_Agricultural_Products/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Grader_%2F_Sorter%2C_Agricultural_Products/Hourly_Rate"
"218","Biomass Collector, Separator, or Sorter","/research/US/Job=Biomass_Collector%2C_Separator%2C_or_Sorter/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Biomass_Collector%2C_Separator%2C_or_Sorter/Hourly_Rate"
"219","Agricultural Equipment Operator","/research/US/Job=Agricultural_Equipment_Operator/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Agricultural_Equipment_Operator/Hourly_Rate"
"220","Agricultural Inspector","/research/US/Job=Agricultural_Inspector/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Agricultural_Inspector/Salary"
"221","Animal Care Supervisor","/research/US/Job=Animal_Care_Supervisor/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Animal_Care_Supervisor/Hourly_Rate"
"222","Farm Labor Contractor","/research/US/Job=Farm_Labor_Contractor/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm_Labor_Contractor/Hourly_Rate"
"223","Baler Operator","/research/US/Job=Baler_Operator/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Baler_Operator/Hourly_Rate"
"224","Cannabis Cultivator","/research/US/Job=Cannabis_Cultivator/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Cannabis_Cultivator/Hourly_Rate"
"225","General Manager, Farm","/research/US/Job=General_Manager%2C_Farm/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=General_Manager%2C_Farm/Salary"
"226","Agriculture Laborer","/research/US/Job=Agriculture_Laborer/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Agriculture_Laborer/Hourly_Rate"
"227","Swamper","/research/US/Job=Swamper/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Swamper/Hourly_Rate"
"228","Livestock Farmworker","/research/US/Job=Livestock_Farmworker/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Livestock_Farmworker/Hourly_Rate"
"229","Logging Equipment Operator","/research/US/Job=Logging_Equipment_Operator/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Logging_Equipment_Operator/Hourly_Rate"
"230","Farm Machinery Operator","/research/US/Job=Farm_Machinery_Operator/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm_Machinery_Operator/Hourly_Rate"
"231","Log Grader / Scaler","/research/US/Job=Log_Grader_%2F_Scaler/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Log_Grader_%2F_Scaler/Hourly_Rate"
"232","Dog Day Care Manager","/research/US/Job=Dog_Day_Care_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Dog_Day_Care_Manager/Salary"
"233","Cattle Manager","/research/US/Job=Cattle_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Cattle_Manager/Salary"
"234","Farmer Field Crop","/research/US/Job=Farmer_Field_Crop/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farmer_Field_Crop/Hourly_Rate"
"235","Chainsaw Operator Logging","/research/US/Job=Chainsaw_Operator_Logging/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Chainsaw_Operator_Logging/Hourly_Rate"
"236","Farm Worker Supervisor","/research/US/Job=Farm_Worker_Supervisor/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Farm_Worker_Supervisor/Hourly_Rate"
"237","Faller","/research/US/Job=Faller/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Faller/Hourly_Rate"
"238","Breeding Manager","/research/US/Job=Breeding_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Breeding_Manager/Salary"
"239","Fishing Vessel Deckhand","/research/US/Job=Fishing_Vessel_Deckhand/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Fishing_Vessel_Deckhand/Salary"
"240","Marijuana Cultivator","/research/US/Job=Marijuana_Cultivator/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Marijuana_Cultivator/Hourly_Rate"
"241","Master Grower","/research/US/Job=Master_Grower/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Master_Grower/Salary"
"242","Animal Breeder","/research/US/Job=Animal_Breeder/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Animal_Breeder/Hourly_Rate"
"243","Animal Caretaker Supervisor","/research/US/Job=Animal_Caretaker_Supervisor/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Animal_Caretaker_Supervisor/Hourly_Rate"
"244","Brood Hatchery Manager","/research/US/Job=Brood_Hatchery_Manager/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Brood_Hatchery_Manager/Salary"
"245","Dog Day Care Assistant Manager","/research/US/Job=Dog_Day_Care_Assistant_Manager/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Dog_Day_Care_Assistant_Manager/Hourly_Rate"
"246","General Nursery Laborer","/research/US/Job=General_Nursery_Laborer/Hourly_Rate","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=General_Nursery_Laborer/Hourly_Rate"
"247","Artificial Insemination (AI) Technician","/research/US/Job=Artificial_Insemination_(AI)_Technician/Salary","Agriculture-and-Forestry","https://www.payscale.com/research/US/Job=Artificial_Insemination_(AI)_Technician/Salary"
